0.000000000, 0.000000000, 0.000000000, 0.296296296, -0.029629630, 0.000790123, -0.000000000
0.000000000, 0.000000000, 0.888888889, -0.118518519, 0.003950617, -0.000000000, 0.000000000
0.000000000, 1.777777779, -0.355555556, 0.015802469, -0.000000000, 0.000000000, 0.000000000
1.777777779, -0.711111112, 0.047407407, -0.000000000, 0.000000000, 0.000000000, 0.000000000
-0.711111112, 0.094814815, -0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000

0.000000000, 0.000000000, 0.000000000, 0.148148148, -0.014814815, 0.000395062, -0.000000000
0.000000000, 0.000000000, 0.444444445, -0.059259259, 0.001975309, -0.000000000, 0.000000000
0.000000000, 0.888888889, -0.177777778, 0.007901235, -0.000000000, 0.000000000, 0.000000000
0.888888889, -0.355555556, 0.023703704, -0.000000000, 0.000000000, 0.000000000, 0.000000000
-0.355555556, 0.047407407, -0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000

0.000000000, 0.000000000, 0.000000000, 0.029629630, -0.002962963, 0.000079012, 0.000000000
0.000000000, 0.000000000, 0.088888889, -0.011851852, 0.000395062, 0.000000000, 0.000000000
0.000000000, 0.177777778, -0.035555556, 0.001580247, 0.000000000, 0.000000000, 0.000000000
0.177777778, -0.071111111, 0.004740741, 0.000000000, 0.000000000, 0.000000000, 0.000000000
-0.071111111, 0.009481481, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000

0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000
0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000, 0.000000000

